Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned,Profit Margin (Adjusted)
144,9,CA,45074377.28,9354600.98,21360364.38,259430,4613,FALSE,0.312815900537273
144,10,CA,41708002.54,6568141.06,20706541.5,259430,4613,FALSE,0.33983622127208196
144,11,CA,38113048.97,7039302.31,19146166.77,259430,4613,FALSE,0.30614580059402685
144,12,CA,62293293.96,11193621.61,31692369.71,259430,4613,FALSE,0.30738256757292853
145,1,NJ,13143379.08,4470175.68,7409851.75,123630,4413,FALSE,0.08671450797111152
145,2,NJ,13336366.82,4228827.24,7967078.73,123630,4413,FALSE,0.07624496714315777
145,3,NJ,20718159.93,4589267.67,11748977.38,123630,4413,FALSE,0.20543739860975188
145,4,NJ,12565212.85,4021265.1,6647738.58,123630,4413,FALSE,0.14107036555294009
145,5,NJ,14141829.88,3792016.73,8012454.07,123630,4413,FALSE,0.15653766865989197
145,6,NJ,15507525.65,4669925.15,8706721.56,123630,4413,FALSE,0.12943708656706296
145,7,NJ,13844744.08,4247341.84,7905245.24,123630,4413,FALSE,0.11329404075196166
145,8,NJ,14680715.6,4249835.08,8326385.82,123630,4413,FALSE,0.1349297101021424
145,9,NJ,21400987.44,4926023.42,11820093.12,123630,4413,FALSE,0.21173045929323725
145,10,NJ,14496618.03,4293279.56,7701442.7,123630,4413,FALSE,0.16405659341222215
145,11,NJ,20937208.03,4145024.14,11134436.21,123630,4413,FALSE,0.2643197541940839
145,12,NJ,19048068.77,5653832.77,10973703.57,123630,4413,FALSE,0.12058453052298591
146,1,IL,24760797.29,4678302.31,13535233.66,303580,4330,FALSE,0.25215994650227197
146,2,IL,20695947.07,4870579.64,11357507.72,303580,4330,FALSE,0.20121232896059968
146,3,IL,28510059.95,5633112.99,15345732.34,303580,4330,FALSE,0.25351172998848787
146,4,IL,21995410.66,4855173.19,11504627.89,303580,4330,FALSE,0.24241555033553522
146,5,IL,26168016.58,4311136.07,13820701.8,303580,4330,FALSE,0.29549808203308614
146,6,IL,23086073.33,5501665.68,13473077.64,303580,4330,FALSE,0.16493710106395118
146,7,IL,14758932.84,4442894.82,8042966.81,303580,4330,FALSE,0.13344401193169195
146,8,IL,18499869.79,4107684.01,9753280.95,303580,4330,FALSE,0.23434353210115216
146,9,IL,19436171.71,4918154.7,10705659.12,303580,4330,FALSE,0.18052824097014536
146,10,IL,21931118.4,4574213.44,12322252.15,303580,4330,FALSE,0.21572419261573075
146,11,IL,17671427.2,4521095.15,9720766.39,303580,4330,FALSE,0.17689491768950039
146,12,IL,24720685.65,5480818.7,14231198.66,303580,4330,FALSE,0.19033000769539737
147,1,CA,10464236.25,4560721.71,7426045.24,149530,4338,FALSE,-0.15978812596093672
147,2,CA,23412816.69,6044391.6,13247761.15,149530,4338,FALSE,0.1696136775245902
147,3,CA,24754091.91,5727648.6,13400175.61,149530,4338,FALSE,0.2212457528198619
147,4,CA,18678600.6,4598798.96,10296337.7,149530,4338,FALSE,0.19455065279355033
147,5,CA,20547733.93,4384614.68,11165079.6,149530,4338,FALSE,0.23596322915789286
147,6,CA,21576017.38,5254955.53,10543570.05,149530,4338,FALSE,0.2608434031582152
147,7,CA,18152920.8,4413541.04,9664765.17,149530,4338,FALSE,0.21622330826232666
147,8,CA,21652759.2,8983151.41,11405551.76,149530,4338,FALSE,0.0514727023796579
147,9,CA,22731867.29,5406398.14,11479000.1,149530,4338,FALSE,0.2506146537511305
147,10,CA,23922346.51,4272912.93,13481055.47,149530,4338,FALSE,0.2515994034065181
147,11,CA,17527990.6,6873399.63,9568627.71,149530,4338,FALSE,0.05342502066380624
147,12,CA,30894162.75,6060082.78,16931228.92,149530,4338,FALSE,0.2509639478739393
148,1,GA,16142277.5,4955885.59,9073722.7,226720,4221,FALSE,0.11683290725239985
148,2,GA,17575342,4524178.71,9890274,226720,4221,FALSE,0.1669480622340094
148,3,GA,21293535.22,4918069.53,11569248.41,226720,4221,FALSE,0.21506514689485168
148,4,GA,12166860.64,4217535.53,7823088.05,226720,4221,FALSE,-0.008258740111615141
148,5,GA,14430805.71,4034559.37,8285410.98,226720,4221,FALSE,0.13056203498702632
148,6,GA,19216171.77,4560492.74,10635150.25,226720,4221,FALSE,0.19742791776678625
148,7,GA,11860028.89,4104548.09,7084710.6,226720,4221,FALSE,0.037440903737967296
148,8,GA,12644936.07,3851801.3,7023669.47,226720,4221,FALSE,0.12200499009719389
148,9,GA,15307268.01,4743428.33,8582100.97,226720,4221,FALSE,0.11465264140233729
148,10,GA,13532040.39,3834832.21,7574018.81,226720,4221,FALSE,0.14014659396091264
148,11,GA,12252980.12,4264958.68,7607830.25,226720,4221,FALSE,0.01252521333561092
148,12,GA,22385530.73,5460268.21,13232801.85,226720,4221,FALSE,0.15482057190430526
149,1,NJ,26431143.57,5730172.21,13603957.5,324570,4450,FALSE,0.25622969517243627
149,2,NJ,23648203.22,7159621.71,14570870.21,324570,4450,FALSE,0.06736838673022859
149,3,NJ,29338968.44,7865017.02,15980320.91,324570,4450,FALSE,0.17618412592014096
149,4,NJ,27071418.89,5861286,15723223.35,324570,4450,FALSE,0.19069334935772186
149,5,NJ,26521954.93,5651516.57,14692359.82,324570,4450,FALSE,0.2207042638994485
149,6,NJ,36176721.09,7892612.79,20054836.03,324570,4450,FALSE,0.21850245218008513
149,7,NJ,32149201.46,6885689.79,17821980.71,324570,4450,FALSE,0.22137286889862304
149,8,NJ,34449772.54,7346323.88,18923814.34,324570,4450,FALSE,0.2280149835787566
149,9,NJ,42503264.9,8893479.78,24496696.18,324570,4450,FALSE,0.20677279641169397
149,10,NJ,34996557.48,7279085.1,19170860.92,324570,4450,FALSE,0.23493857830727397
149,11,NJ,29569977.56,6551758.83,16552755.14,324570,4450,FALSE,0.20767325837632447
149,12,NJ,38892393.92,8804987.59,22668602.31,324570,4450,FALSE,0.18240672031123978
150,1,NJ,24209836.58,5779794.93,13778915.29,165810,4531,FALSE,0.18526834516947407
150,2,NJ,23272853.05,4721501.65,13107673.01,165810,4531,FALSE,0.22678218174028295
150,3,NJ,28505691.99,5051086.25,15864376.37,165810,4531,FALSE,0.26045392522323396
150,4,NJ,14980750.96,4934051.53,8567845.25,165810,4531,FALSE,0.08764875562686743
150,5,NJ,22890671.15,4526820.53,12533304.97,165810,4531,FALSE,0.24746918134814047
150,6,NJ,24481864.41,6161165.74,13175414.33,165810,4531,FALSE,0.2033944088819501
150,7,NJ,23077606.04,4225191.67,13172189.25,165810,4531,FALSE,0.2389509167650215
150,8,NJ,24674215.84,5537711.58,13084706.07,165810,4531,FALSE,0.23854813576114026
150,9,NJ,24734374.42,4515933.36,14254507.23,165810,4531,FALSE,0.23441562465035254
150,10,NJ,20027509.11,3315232.83,11599684.12,165810,4531,FALSE,0.24699937135617162
150,11,NJ,15921710.55,4018424.13,9125768.69,165810,4531,FALSE,0.16403436815399222
150,12,NJ,24184111.17,4736681.41,14231898.31,165810,4531,FALSE,0.20880326816658445
151,1,IL,29025226.65,5180720.84,14373769.19,165110,4547,FALSE,0.32060478742204757
151,2,IL,30803912.82,5434183.35,17715553.95,165110,4547,FALSE,0.24312059197679547
151,3,IL,26288211.26,6307627.87,13668976.88,165110,4547,FALSE,0.2338118957280473
151,4,IL,26163420.09,5224154.69,13886630.77,165110,4547,FALSE,0.2632501640193631
151,5,IL,20796066.99,5016088.72,11289069.15,165110,4547,FALSE,0.20801044361321322
151,6,IL,35465167,5931544.36,18548673.69,165110,4547,FALSE,0.3050835471887105
151,7,IL,22856310.29,4396905.36,12060977.52,165110,4547,FALSE,0.27271757037386635
151,8,IL,19714021.68,4310968.48,9803414.2,165110,4547,FALSE,0.27566820652902924
151,9,IL,21848387.61,5678691.95,10868810.05,165110,4547,FALSE,0.23506428491086256
151,10,IL,20892408.15,3964195.89,11406812.88,165110,4547,FALSE,0.25637491578489946
151,11,IL,23057294.64,5073611.13,11999049.17,165110,4547,FALSE,0.2523940657766605
151,12,IL,28613400.63,5714393.02,15335255.86,165110,4547,FALSE,0.25857261238088636
152,1,TX,17770840.62,4440474.3,8861947.96,83050,4576,FALSE,0.24677326491041363
152,2,TX,17690727.81,4318829.59,8966858.86,83050,4576,FALSE,0.2443081712871597
152,3,TX,28288742.57,5621606.09,13517424.32,83050,4576,FALSE,0.32050424784928855
152,4,TX,21112238.96,4665484.7,9931332.95,83050,4576,FALSE,0.304674995493704
152,5,TX,20168723.08,4689235.26,9529629.98,83050,4576,FALSE,0.29088642928603287
152,6,TX,26612794.51,5648503.91,13745077.78,83050,4576,FALSE,0.26814781955042427
152,7,TX,15536188.2,4913689.92,7966152.03,83050,4576,FALSE,0.1656324071820911
152,8,TX,24200509.05,5214896.26,11785295.33,83050,4576,FALSE,0.29409577481594334
152,9,TX,24447647.98,4732528.02,11404838.64,83050,4576,FALSE,0.3365244512163497
152,10,TX,23151885.68,4715154.79,11150808.42,83050,4576,FALSE,0.31111385783242174
152,11,TX,24513806.21,4630026.16,11453652.62,83050,4576,FALSE,0.34050515691010685
152,12,TX,27955224.94,5200740.37,13489262.58,83050,4576,FALSE,0.3284599572962692
153,1,WA,22754708.95,6214758.75,10856026.69,206030,4544,FALSE,0.24073669859002964
153,2,WA,24122691.33,4043772.71,12497350.18,206030,4544,FALSE,0.30575105982587714
153,3,WA,30013530.83,5484111.95,15369081.14,206030,4544,FALSE,0.29834236400636105
153,4,WA,23233521.47,4262846.07,10359976.05,206030,4544,FALSE,0.36174754485033295
153,5,WA,28609703.43,4630714.69,14007071.32,206030,4544,FALSE,0.34134878202755276
153,6,WA,38946109.19,5887643.15,18751750.95,206030,4544,FALSE,0.36205632303882523
153,7,WA,22531860.54,4701117.6,10495751.24,206030,4544,FALSE,0.31639471970564564
153,8,WA,27715327.14,3889404.17,14210023.94,206030,4544,FALSE,0.3395185985886941
153,9,WA,29229088.59,4788914.21,14356688.19,206030,4544,FALSE,0.3379324045491902
153,10,WA,28577473.91,4708982.72,14063705.13,206030,4544,FALSE,0.33588539316769866
153,11,WA,28873694.3,4078165.28,14268087.04,206030,4544,FALSE,0.3574676614900643
153,12,WA,24277131.28,4994788.64,12855657.92,206030,4544,FALSE,0.2562351642067654
154,1,TX,14970502.13,5001547.54,9574498.25,140630,4222,FALSE,0.01695509861966132
154,2,TX,17039024.72,3098536.33,10109546.71,140630,4222,FALSE,0.2165799827538485
154,3,TX,19443434.24,5843077.82,10318822.5,140630,4222,FALSE,0.16154059417849007
154,4,TX,16877328.98,5423918.51,9731066.35,140630,4222,FALSE,0.09371827271213155
154,5,TX,15005257.45,3886389.63,7844860.92,140630,4222,FALSE,0.20881860310900568
154,6,TX,20486056.71,5647594.48,10523030.24,140630,4222,FALSE,0.20378748575669642
154,7,TX,18235569.89,4285594.92,8749907.09,140630,4222,FALSE,0.27744884917331203
154,8,TX,13643126.87,4084184.91,6881752.32,140630,4222,FALSE,0.18592216169869855
154,9,TX,18473542.98,5399718.8,11274321.52,140630,4222,FALSE,0.08979721225083594
154,10,TX,12502507.88,4363518.39,6101868.59,140630,4222,FALSE,0.1516888386076347
154,11,TX,15914916.85,5370775.03,8387861.75,140630,4222,FALSE,0.1266516243218701
154,12,TX,21377207.51,5456207.92,12005362.33,140630,4222,FALSE,0.17659028936469362
155,1,GA,27158673.15,6421918.09,14320829.69,180850,4564,FALSE,0.22957952826204248
155,2,GA,29049682.51,6490865.12,15943919.3,180850,4564,FALSE,0.2214842825833004
155,3,GA,39889654.83,7768138.67,20848364.29,180850,4564,FALSE,0.2780746516176359
155,4,GA,29468373.65,5566323.95,15773095.99,180850,4564,FALSE,0.269716401875473
155,5,GA,29149720.67,6062409.7,17072792.27,180850,4564,FALSE,0.20012777364291645
155,6,GA,37083090.73,8145962.63,19842705.99,180850,4564,FALSE,0.24036756199474424
155,7,GA,23591413.46,5610152.41,12546065.36,180850,4564,FALSE,0.222722801196669
155,8,GA,30889902.05,5470855.8,16747406.27,180850,4564,FALSE,0.2748726741268511
155,9,GA,28822366.94,7358771.97,14918332.33,180850,4564,FALSE,0.2208150584318389
155,10,GA,26454725.23,5273790.07,14039898.22,180850,4564,FALSE,0.26309806204704245
155,11,GA,19075398.32,7477622.04,9982888.99,180850,4564,FALSE,0.07517731823699086
155,12,GA,24981944.04,5731112.33,13212579.21,180850,4564,FALSE,0.2344654399442006
156,1,TX,26291465.46,5065627.15,12941311.87,139630,4538,FALSE,0.30979240972290795
156,2,TX,25076651.27,4716874.33,11933682.24,139630,4538,FALSE,0.33044542553867073
156,3,TX,32532285.98,5274554.87,15695904.39,139630,4538,FALSE,0.35110341545079454
156,4,TX,25811027.27,5389501.07,12306405.8,139630,4538,FALSE,0.3089954660297408
156,5,TX,24082111.42,5191722.64,12126494.54,139630,4538,FALSE,0.2750699107927307
156,6,TX,29949290.1,6353550.42,15013705.77,139630,4538,FALSE,0.2818899507070453
156,7,TX,24689004.43,5619256.79,12411554.22,139630,4538,FALSE,0.26402698571673433
156,8,TX,25155141.29,4643924.07,12582402.09,139630,4538,FALSE,0.30964585092974445
156,9,TX,27183068.81,5766071.13,13147632.51,139630,4538,FALSE,0.2990734867657498
156,10,TX,24463083.03,4416198.16,12844366.57,139630,4538,FALSE,0.2887161970279263
156,11,TX,23532407.71,4594312.26,12162360.49,139630,4538,FALSE,0.28199855457969214
156,12,TX,30129768.27,6752527.17,15387159.36,139630,4538,FALSE,0.26055466705386654
157,1,WA,4397558.024,2384586.29,2381830.59,83130,3810,FALSE,-0.10278178332911968
157,2,WA,8496444.884,2241317.25,4193232.06,83130,3810,FALSE,0.23289335728244331
157,3,WA,7394514.018,3504380.81,4667985,83130,3810,FALSE,-0.11643520992781488
157,4,WA,5413859.956,2466902.17,3673197.78,83130,3810,FALSE,-0.1494996177547965
157,5,WA,6017825.774,2049624.73,2896780.15,83130,3810,FALSE,0.16422723606753595
157,6,WA,8469356.167,2521129.22,5119569.84,83130,3810,FALSE,0.08802642046214455
157,7,WA,6606307.175,2182375.97,3636886.57,83130,3810,FALSE,0.10655190810136682
157,8,WA,8911582.818,2288781.79,5892807.13,83130,3810,FALSE,0.072586869382332
157,9,WA,7853988.75,3102933.77,4574207.36,83130,3810,FALSE,0.011932487170929562
157,10,WA,4821980.609,2134286.86,4018789.56,83130,3810,FALSE,-0.2932873285223117
157,11,WA,5400826.7,2739861.51,3694316.19,83130,3810,FALSE,-0.2067240928134205
157,12,WA,6452079.711,3175142.1,4567781.66,83130,3810,FALSE,-0.21295056951288804
158,1,IL,31451018.18,7271356.04,15438795.94,212030,4627,FALSE,0.2711783812908025
158,2,IL,32946926.68,6585550.42,15779759.98,212030,4627,FALSE,0.3147360717652223
158,3,IL,47788428.43,8786058.57,23258580.67,212030,4627,FALSE,0.32501088025421804
158,4,IL,36672099.42,6607244.67,19050471.32,212030,4627,FALSE,0.29456599433488334
158,5,IL,37904890.39,5845303.42,19450608.3,212030,4627,FALSE,0.32705406986932056
158,6,IL,42095069.05,7687449.14,22368318.32,212030,4627,FALSE,0.28096572489171384
158,7,IL,29005158.6,5766265.13,14263275.85,212030,4627,FALSE,0.3021389312451476
158,8,IL,34990662.71,6941030.17,17799651.27,212030,4627,FALSE,0.28687514018221916
158,9,IL,43715974.86,8007276.39,21713095.15,212030,4627,FALSE,0.31529831747185705
158,10,IL,37811387.95,6708780.5,18394643.58,212030,4627,FALSE,0.3304806976809219
158,11,IL,38867381.44,7245466.68,20898445.87,212030,4627,FALSE,0.27044371142487744
158,12,IL,40384892.72,8742117.63,21774110.94,212030,4627,FALSE,0.2391150130558028
159,1,WA,26935238.27,7726865.15,18423759.54,401570,4451,FALSE,0.014220909284720362
159,2,WA,31309851.67,4616507.02,18817329.54,401570,4451,FALSE,0.2387250245954296
159,3,WA,41097552.16,8478976.18,24222954.27,401570,4451,FALSE,0.1945140595935677
159,4,WA,33123389.54,6149735.68,17909745.74,401570,4451,FALSE,0.26151726137626435
159,5,WA,41494326.44,5458160.7,22845113.68,401570,4451,FALSE,0.308222428396165
159,6,WA,41059516.91,8144615.14,23289753.21,401570,4451,FALSE,0.22463923723743578
159,7,WA,48132975.19,7235944.05,25749575.78,401570,4451,FALSE,0.30635723850005375
159,8,WA,42056804.47,6375501.76,21903427.7,401570,4451,FALSE,0.31805328955844947
159,9,WA,46109135.11,8089910.31,25729802.39,401570,4451,FALSE,0.25781989581109704
159,10,WA,44034531.47,7058267.99,24201914.71,401570,4451,FALSE,0.2809790034539
159,11,WA,46167875.51,6722714.66,24390847.42,401570,4451,FALSE,0.317379633958383
159,12,WA,46301818.18,9160716.66,24817558.97,401570,4451,FALSE,0.2574838962835735
160,1,TX,19276129.52,3920858.18,9257625.16,134270,4508,FALSE,0.3093658492910977
160,2,TX,15598636.6,3587845.61,7391077.22,134270,4508,FALSE,0.28755357824029315
160,3,TX,28332267.94,4617751.25,13729429.43,134270,4508,FALSE,0.34768897713594055
160,4,TX,22255002.78,3808902.92,10977940.19,134270,4508,FALSE,0.3295389240117632
160,5,TX,15572570.19,3153289.01,7813462.65,134270,4508,FALSE,0.2871426152165572
160,6,TX,19434041.32,4448219.73,9522500.1,134270,4508,FALSE,0.2742122136231004
160,7,TX,16449760.18,3749494.82,7981330.05,134270,4508,FALSE,0.2787071215526985
160,8,TX,15027005.32,4099624.95,7314846.08,134270,4508,FALSE,0.23146756229404203
160,9,TX,18183647.36,4240114.06,9208872.05,134270,4508,FALSE,0.25299606613136605
160,10,TX,15034073.54,3638946.35,7475485.97,134270,4508,FALSE,0.25178613167805486
160,11,TX,13979890.06,3068041.47,7704222.48,134270,4508,FALSE,0.21984122169842008
160,12,TX,21891545.81,3710139.29,9582379.72,134270,4508,FALSE,0.38666784307818597
161,1,TX,30589656.6,6407129.29,14932937.19,173750,4537,FALSE,0.29669637154409906
161,2,TX,28861295.1,5416683.48,15230578.29,173750,4537,FALSE,0.27858359446939723
161,3,TX,37023567.06,7056521.24,18756651.89,173750,4537,FALSE,0.29809780111446665
161,4,TX,29752753.02,5924614.46,16245923.21,173750,4537,FALSE,0.24900100320195506
161,5,TX,26228209.67,6299345.41,12613131.66,173750,4537,FALSE,0.27230156727658955
161,6,TX,30592820.34,6654051.72,14688576.45,173750,4537,FALSE,0.2966853683029867
161,7,TX,23769920.32,4871102.28,12572587.31,173750,4537,FALSE,0.25883472250528766
161,8,TX,36868395.51,5491796.52,18079426.42,173750,4537,FALSE,0.35595317855479947
161,9,TX,32406603.95,7091882.57,15496667.5,173750,4537,FALSE,0.29760304087648776
161,10,TX,31819794.69,4922393.57,14590834.73,173750,4537,FALSE,0.38129775846143277
161,11,TX,30962396.74,5714954.61,14757726.42,173750,4537,FALSE,0.3331772341988277
161,12,TX,36742297.62,7062121.19,17796384,173750,4537,FALSE,0.31870740777043427
162,1,IL,18986756.6,4575589.92,9317557.42,154000,4456,FALSE,0.26016077227218476
162,2,IL,16791307,4124224.9,8721090.31,154000,4456,FALSE,0.225830650943372
162,3,IL,23189583.76,6033643.97,12120249.03,154000,4456,FALSE,0.21051222007789946
162,4,IL,21584741.38,4660511.47,11308876.21,154000,4456,FALSE,0.25301918627852465
162,5,IL,15420593.16,4214951.25,7911873.39,154000,4456,FALSE,0.203608803333477
162,6,IL,24590398.54,6161093,12906367.52,154000,4456,FALSE,0.2183347297631883
162,7,IL,19499870.5,4950827.92,10693873.52,154000,4456,FALSE,0.1898048020370187
162,8,IL,22768474.68,5352851.73,12094249.8,154000,4456,FALSE,0.2269529787403395
162,9,IL,26158989.46,6305538.18,13401939.23,154000,4456,FALSE,0.24073988254131895
162,10,IL,18825567.34,4537035.96,10400500.87,154000,4456,FALSE,0.198348896612855
162,11,IL,25188384.05,4957095.11,13429808.56,154000,4456,FALSE,0.263910553642682
162,12,IL,22275663.92,5555366.29,12411524.26,154000,4456,FALSE,0.1865162531146682
163,1,CA,30302770.39,7533407.57,15976077.58,175630,4426,FALSE,0.21838449603221247
163,2,CA,32200577.43,6653473.18,17001023.93,175630,4426,FALSE,0.25994721176029545
163,3,CA,31731823.88,7036483.67,16549892.52,175630,4426,FALSE,0.25116166408018026
163,4,CA,19263396.52,4997484.86,10282396.61,175630,4426,FALSE,0.19767464403520468
163,5,CA,21862256.65,4967713.62,11290895.13,175630,4426,FALSE,0.24828259895119276
163,6,CA,23620682.45,6438551.04,12271292.97,175630,4426,FALSE,0.20046873963203377
163,7,CA,21514911.09,5349949,10655961.37,175630,4426,FALSE,0.24789183174821108
163,8,CA,20612246.16,5859871.22,10874347.62,175630,4426,FALSE,0.17962124512101219
163,9,CA,31975959.2,7034957.05,16562510.96,175630,4426,FALSE,0.2565321383697537
163,10,CA,26770390.32,5792627.08,13945191.57,175630,4426,FALSE,0.25613902479700573
163,11,CA,22637611.89,5720772.73,12391828.26,175630,4426,FALSE,0.19213073009354434
163,12,CA,23315259.96,7218321.71,13115018.03,175630,4426,FALSE,0.12036281065767712
164,1,TX,29834714.26,6982704.91,15450613.85,174130,4548,FALSE,0.24224349651941335
164,2,TX,27238689.45,5887837.73,14234836.61,174130,4548,FALSE,0.25485385861690196
164,3,TX,38141564.64,7177968.76,19530591.77,174130,4548,FALSE,0.29518647743654813
164,4,TX,34651076.57,6322746.52,17194578.3,174130,4548,FALSE,0.3162851730698767
164,5,TX,30477657.66,5768952.6,15035113.32,174130,4548,FALSE,0.3116860831620747
164,6,TX,25206487.95,7734954.38,12700606.79,174130,4548,FALSE,0.18236561908657337
164,7,TX,27381145.37,6014290.41,13002245.78,174130,4548,FALSE,0.2991284356195652
164,8,TX,35820497.65,5978424.34,16030133.53,174130,4548,FALSE,0.3807264185231106
164,9,TX,46002406.86,7997877.48,22348767.39,174130,4548,FALSE,0.3365396083973506
164,10,TX,41824705.75,6248686.08,21493005.17,174130,4548,FALSE,0.33255187933988034
164,11,TX,37618190.54,7018854.9,18588024.32,174130,4548,FALSE,0.31466641935936135
164,12,TX,47754368.95,7887337.47,24572087.39,174130,4548,FALSE,0.3166372925131074
165,1,CO,17461102.94,4295044.41,8482274.6,33600,4518,FALSE,0.2663167353161484
165,2,CO,17885312.41,4143478.41,8625328.05,33600,4518,FALSE,0.28419441793804257
165,3,CO,19526510.72,4613024.04,9369636.02,33600,4518,FALSE,0.2821933083188352
165,4,CO,14026287.14,3867307.81,6445842.25,33600,4518,FALSE,0.26233150963427376
165,5,CO,21512935.84,3955102.64,11031835.7,33600,4518,FALSE,0.3017903994269524
165,6,CO,18195060.19,5582340.91,9024465.7,33600,4518,FALSE,0.19536366150377663
165,7,CO,16373223.35,4348565.99,7932445.97,33600,4518,FALSE,0.24788102521059177
165,8,CO,18039226.92,4169195.96,9237495.14,33600,4518,FALSE,0.25494084865140104
165,9,CO,19102535.28,4944938.02,9505631.78,33600,4518,FALSE,0.24176714830284046
165,10,CO,17425469.82,3797502.66,8803857.32,33600,4518,FALSE,0.2749142427426384
165,11,CO,13004652.69,3848334.07,6288400.21,33600,4518,FALSE,0.21794649019573312
165,12,CO,24909711.67,4758142.09,12619144.65,33600,4518,FALSE,0.301040213927133
166,1,IL,43688034.17,9252494.61,22285567.71,197119.57206364116,4695,TRUE,0.2735955623781357
166,2,IL,49440816,8432686.61,24642643.45,197119.57206364116,4695,TRUE,0.32702466658188567
166,3,IL,53684605.39,10319440.32,27623181.44,197119.57206364116,4695,TRUE,0.28955906344115456
166,4,IL,43526681.06,8624760.82,22173031.46,197119.57206364116,4695,TRUE,0.2879100566078483
166,5,IL,43201190.72,8196310.72,21899587.81,197119.57206364116,4695,TRUE,0.2987920564874736
166,6,IL,59897009.2,10828477.29,28716484.79,197119.57206364116,4695,TRUE,0.336493053945945
166,7,IL,37268595.21,7971052.19,19954445.2,197119.57206364116,4695,TRUE,0.2454071100990221
166,8,IL,36404667.37,8077349.46,18512937.35,197119.57206364116,4695,TRUE,0.264176592803088
166,9,IL,42397778.13,10096545.22,22643106.37,197119.57206364116,4695,TRUE,0.2231486503591541
166,10,IL,39787899.98,7241165.6,20863884.93,197119.57206364116,4695,TRUE,0.28867394066311197
166,11,IL,44569206.02,7778673.42,23728510.48,197119.57206364116,4695,TRUE,0.288650027603439
166,12,IL,60040237.15,10617271.69,32008405.86,197119.57206364116,4695,TRUE,0.2867650236777315
167,1,TX,14844277.59,3744555.56,8233684.94,105240,4419,FALSE,0.1859839303907816
167,2,TX,11955711.22,3503334.57,5894350.78,105240,4419,FALSE,0.2051559982393084
167,3,TX,17782874.42,4303260.03,8896501.04,105240,4419,FALSE,0.25180818602440547
167,4,TX,16294918.95,3762864.58,9172634.71,105240,4419,FALSE,0.19970517619542982
167,5,TX,14120399.27,3470514.42,6574455.69,105240,4419,FALSE,0.281166919156104
167,6,TX,19317462.81,4542126.85,10089912.87,105240,4419,FALSE,0.237100655249042
167,7,TX,12095289.08,3713167.5,5860223.04,105240,4419,FALSE,0.19980163549757837
167,8,TX,17380097.19,4219686.12,8515191.29,105240,4419,FALSE,0.2612171687171101
167,9,TX,14759111.42,4626062.62,6972994.34,105240,4419,FALSE,0.20697820980336504
167,10,TX,19638603.31,4016752.86,10917300.59,105240,4419,FALSE,0.23419740128148653
167,11,TX,15412636.07,3579267,7897455.64,105240,4419,FALSE,0.24854109398302301
167,12,TX,26858773.26,4854045.16,14174515.23,105240,4419,FALSE,0.2876145084967295
168,1,TX,29980111.79,5927251.76,15542605.12,113600,4580,FALSE,0.2800741694632621
168,2,TX,31620943.48,5147772.88,15861034.73,113600,4580,FALSE,0.33201210067119735
168,3,TX,37667855.77,6732471.57,19472159.74,113600,4580,FALSE,0.301307951514438
168,4,TX,29319239.55,5721913.75,14173059.81,113600,4580,FALSE,0.31756164664918807
168,5,TX,29915971.39,5520388.49,15295374.45,113600,4580,FALSE,0.300395007497699
168,6,TX,34699015.8,7529285.92,17216568.12,113600,4580,FALSE,0.28356890053348416
168,7,TX,25143072.95,5214870.43,12426979.45,113600,4580,FALSE,0.2938233956004968
168,8,TX,29981262.36,5405609.18,14281002.93,113600,4580,FALSE,0.3395804395342345
168,9,TX,32959571.38,6701436.95,16172398.75,113600,4580,FALSE,0.3025565947150372
168,10,TX,29367800.4,5492973.58,14789156.21,113600,4580,FALSE,0.30550706855117415
168,11,TX,29402471.36,5493677.16,14111667.25,113600,4580,FALSE,0.32934398035580636
168,12,TX,33545473.03,6067289.44,16678321.92,113600,4580,FALSE,0.3185604704528443
169,1,CA,36557339.55,6994289.63,19044969.18,357670,4485,FALSE,0.27793080309094864
169,2,CA,36634376.41,6204863.51,18340331.52,357670,4485,FALSE,0.32023232083179876
169,3,CA,51649830.45,7748576.64,25468799.16,357670,4485,FALSE,0.3499485766462957
169,4,CA,34959650.41,6294837.31,18168882.04,357670,4485,FALSE,0.28999892565001195
169,5,CA,30490617.55,6383927.75,15908714.28,357670,4485,FALSE,0.2571382985976944
169,6,CA,36488890.68,8001996.59,19175143.25,357670,4485,FALSE,0.24539197199842086
169,7,CA,32924320.9,6886519.72,16658360.18,357670,4485,FALSE,0.27401540118022605
169,8,CA,25847330.59,6843953.53,13381683.23,357670,4485,FALSE,0.2036583163460826
169,9,CA,41843671.84,8485404.79,21312528.75,357670,4485,FALSE,0.27932702332367787
169,10,CA,29433277.94,6544548.85,15137980.83,357670,4485,FALSE,0.25118093455546675
169,11,CA,22204588.28,5994014.48,10296993.45,357670,4485,FALSE,0.2502145178257726
169,12,CA,34534945.14,6717921.51,16744841.1,357670,4485,FALSE,0.31025132620204887
170,1,CA,32801215.08,6923982.41,17233901.06,120050,4687,FALSE,0.2598465206002972
170,2,CA,41339808.73,6473922.57,23370167.42,120050,4687,FALSE,0.2751746824543181
170,3,CA,51440239.78,7994774.23,28593439.03,120050,4687,FALSE,0.2863901214886599
170,4,CA,41139678.87,6917674.82,21281884.2,120050,4687,FALSE,0.31162299274408506
